CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.01.11;Comp. Financ. pela utilização de Recursos Hídricos;0.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.01.11;Comp. Financ. pela utilização de Recursos Hídricos;-1967.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.01.12;Depósitos Judiciais;0.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.01.12;Depósitos Judiciais;0.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.01.13;Pagamento de Arrendamento;0.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.01.13;Pagamento de Arrendamento;-10669.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.01.14;Constituição de Caução CCEE;0.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.01.14;Constituição de Caução CCEE;-606.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.01.15;Liberação de Caução CCEE;67.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.01.15;Liberação de Caução CCEE;211.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.01.16;Outras Despesas;-15896.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.01.16;Outras Despesas;-3104.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.01.17;Caixa Líquido Proveniente das (Usados nas) Atividades Operacionais Descontinuadas;0.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.01.17;Caixa Líquido Proveniente das (Usados nas) Atividades Operacionais Descontinuadas;0.0000000000;N
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.02;Caixa Líquido Atividades de Investimento;-1097.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.02;Caixa Líquido Atividades de Investimento;-34643.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.03;Caixa Líquido Atividades de Financiamento;0.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.03;Caixa Líquido Atividades de Financiamento;0.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.05;Aumento (Redução) de Caixa e Equivalentes;16310.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.05;Aumento (Redução) de Caixa e Equivalentes;-29137.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;714792.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.05.01;Saldo Inicial de Caixa e Equivalentes;739509.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;6.05.02;Saldo Final de Caixa e Equivalentes;731102.0000000000;S
00.070.698/0001-11;2023-03-31;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;6.05.02;Saldo Final de Caixa e Equivalentes;710372.0000000000;S
00.070.698/0001-11;2023-06-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;6.01;Caixa Líquido Atividades Operacionais;65311.0000000000;S
00.070.698/0001-11;2023-06-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;6.01;Caixa Líquido Atividades Operacionais;458.0000000000;S
00.070.698/0001-11;2023-06-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;6.01.01;Recebimento de Consumidores;170126.0000000000;N
00.070.698/0001-11;2023-06-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Consolidado - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;6.01.01;Recebimento de Consumidores;121751.0000000000;N
