CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.01.06;Outros Recebimentos;1732.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.01.06;Outros Recebimentos;4492.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.01.07;Fornecedores - Materiais e Serviços;-46300.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.01.07;Fornecedores - Materiais e Serviços;-37602.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.01.08;Fornecedores - Energia Elétrica;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.01.08;Fornecedores - Energia Elétrica;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.01.09;Contribuição de Iluminação Pública;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.01.09;Contribuição de Iluminação Pública;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.01.10;Salários e Encargos Sociais;-11880.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.01.10;Salários e Encargos Sociais;-13323.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.01.11;Pagamentos e Encargos da Dívida;-842.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.01.11;Pagamentos e Encargos da Dívida;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.01.12;Impostos e Contribuições;-641022.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.01.12;Impostos e Contribuições;-16984.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.01.13;Encargos Setoriais;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.01.13;Encargos Setoriais;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.01.14;Arrendamento Operacional;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.01.14;Arrendamento Operacional;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.01.15;Outros Pagamentos;-5942.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.01.15;Outros Pagamentos;-6527.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.02;Caixa Líquido Atividades de Investimento;2505310.0000000000;S
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.02;Caixa Líquido Atividades de Investimento;-890.0000000000;S
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.02.01;Aquisição de Ativos Financeiros da Concessão, Intangíveis e Imobilizados;-634.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.02.01;Aquisição de Ativos Financeiros da Concessão, Intangíveis e Imobilizados;-518.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.02.02;Amortização de Empréstimos;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.02.02;Amortização de Empréstimos;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.02.03;Aplicações Financeiras;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.02.03;Aplicações Financeiras;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.02.04;Concessão de Empréstimos;-8935.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.02.04;Concessão de Empréstimos;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.02.05;Adiantamento para Futuro Aumento de Capital;-2.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.02.05;Adiantamento para Futuro Aumento de Capital;-185.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.02.06;Alienação de Imóveis;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.02.06;Alienação de Imóveis;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.02.07;Redução de Capital em Investida;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.02.07;Redução de Capital em Investida;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.02.08;Aquisição de Investimentos;-119.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.02.08;Aquisição de Investimentos;-187.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.02.09;Alienação de Imobilizado e Investimentos;2515000.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.02.09;Alienação de Imobilizado e Investimentos;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.03;Caixa Líquido Atividades de Financiamento;-638844.0000000000;S
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.03;Caixa Líquido Atividades de Financiamento;-265781.0000000000;S
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.03.01;Empréstimos e Financiamentos Obtidos;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.03.01;Empréstimos e Financiamentos Obtidos;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.03.02;Debêntures - Captação;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.03.02;Debêntures - Captação;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.03.03;Dividendos e Juros Sobre Capital Próprio Pagos;-553839.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.03.03;Dividendos e Juros Sobre Capital Próprio Pagos;-265781.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.03.04;Amortização de Emprétimos e Financiamentos;-95164.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.03.04;Amortização de Emprétimos e Financiamentos;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.03.05;Adiantamento para Aumento de Capital;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;ÚLTIMO;2022-01-01;2022-09-30;6.03.05;Adiantamento para Aumento de Capital;0.0000000000;N
00.070.698/0001-11;2022-09-30;1;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;014451;DF Individual - Demonstração do Fluxo de Caixa (Método Direto);REAL;MIL;PENÚLTIMO;2021-01-01;2021-09-30;6.03.06;Custos de Transação;0.0000000000;N
